,2017 Pop,2017 Unmarried Women,High School Graduate,Unemployment,Percent Under the Poverty lavel,Mean Income,Sex Ratio,Mean Age,zip code tabulation area
25793,1561,42.9,26.7,10.5,13.3,61063,93.2,41.8,95468
25794,227,-666666666.0,25.1,0.0,22.5,101899,87.6,32.3,95488
25795,240,-666666666.0,53.2,68.4,50.0,25706,96.7,48.9,95511
25796,3542,100.0,26.6,14.4,42.6,51935,86.8,28.5,95546
25797,706,0.0,36.6,5.6,29.3,35962,124.8,31.9,95556
25798,681,-666666666.0,27.4,11.3,21.5,52756,59.5,53.2,95563
25799,308,-666666666.0,20.8,0.0,8.1,47036,161.0,49.5,95569
25800,35397,43.3,32.9,7.5,27.0,51700,94.1,31.3,95660
25801,2573,0.0,17.5,2.8,7.5,127425,71.4,47.1,95663
25802,43768,37.8,24.9,10.7,15.7,87873,95.9,35.4,95209
25803,5017,96.2,21.8,3.5,13.8,69341,88.0,55.2,95222
25804,105,-666666666.0,39.0,0.0,0.0,83205,40.0,65.6,95232
25805,762,0.0,26.0,16.5,36.5,75906,90.0,59.1,95007
25806,62682,9.8,5.7,6.3,4.8,178924,94.7,40.8,95014
25807,9805,0.0,8.5,6.5,3.6,187302,107.9,48.4,95033
25808,1063,-666666666.0,32.3,13.0,14.9,52719,98.0,36.7,95039
25809,62039,23.2,20.1,7.7,20.1,86262,114.8,30.0,95112
25810,35758,10.7,13.5,5.9,12.6,119837,105.1,34.3,95126
25811,23984,5.2,9.6,3.6,8.2,145268,116.4,30.9,95134
25812,6295,77.3,25.9,22.3,51.0,24786,98.6,32.9,95202
25813,2005,0.0,30.0,16.5,22.1,83424,93.0,54.7,95245
25814,4918,16.7,21.1,4.1,22.3,57291,118.3,44.6,95249
25815,51846,32.7,25.2,8.9,9.2,98503,99.2,34.8,95023
25816,75614,27.7,16.9,5.9,8.4,128964,100.0,36.5,95035
25817,37728,33.0,14.4,5.7,14.5,92393,95.9,39.3,95062
25818,9944,7.9,28.9,6.1,12.9,81082,101.3,47.8,95713
25819,23641,0.0,12.8,5.8,3.2,179516,100.3,45.7,95746
25820,63977,31.1,18.0,8.4,10.7,91873,87.5,36.0,95758
25821,37134,8.3,14.2,4.2,4.8,121716,92.3,36.8,95765
25822,25606,52.2,25.9,18.0,36.3,43580,103.6,32.4,95815
25823,20946,51.6,9.4,8.1,16.8,109747,93.2,39.7,95818
25824,35734,39.7,27.7,12.6,25.3,63001,89.6,38.0,95821
25825,45349,50.0,25.1,10.6,19.7,67857,94.2,37.5,95822
25826,42218,12.3,15.4,6.0,8.4,91015,86.6,44.2,95831
25827,38051,39.3,33.2,10.0,27.8,53634,96.5,29.9,95838
25828,130,-666666666.0,0.0,-666666666.0,100.0,-999999999,23.8,-666666666.0,95910
25829,182,-666666666.0,48.0,35.6,0.0,59945,97.8,29.9,95930
25830,1856,-666666666.0,30.4,4.7,10.8,59556,100.6,53.6,95947
25831,1215,0.0,25.2,17.1,31.1,40610,100.8,38.1,95968
25832,132,-666666666.0,66.0,0.0,64.4,30980,149.1,10.9,95978
25833,3258,0.0,30.7,3.6,3.4,96089,114.6,37.2,95982
25834,41,-666666666.0,24.4,-666666666.0,0.0,-999999999,32.3,-666666666.0,95984
25835,8655,0.0,26.7,8.9,15.3,59561,96.6,39.6,95988
25836,6638,0.0,28.4,12.7,9.6,88136,112.8,50.0,95631
25837,2204,0.0,25.7,5.3,4.1,107856,119.1,47.4,95638
25838,10609,0.0,27.4,12.2,11.4,75017,200.7,43.8,95640
25839,6811,0.0,16.5,5.8,5.5,108098,97.5,48.5,95658
25840,4985,13.3,29.1,12.1,12.3,68622,104.5,59.2,95666
25841,1304,-666666666.0,41.3,9.5,22.8,58377,155.2,37.0,95681
25842,1021,46.7,28.8,17.7,24.0,48593,103.0,35.2,95686
25843,2346,100.0,22.4,9.7,8.1,79460,100.3,35.0,95690
25844,6408,94.6,23.6,4.9,7.3,103394,87.9,49.7,95693
25845,40121,34.7,27.1,7.9,11.7,77727,94.6,37.8,95695
25846,5001,44.4,26.2,9.6,7.9,92552,105.5,50.2,95709
25847,9152,64.8,26.9,6.8,18.2,73894,87.9,45.5,95726
25848,251,-666666666.0,11.3,0.0,0.0,106824,182.0,42.2,95728
25849,17143,24.1,9.4,5.3,11.6,84509,98.8,35.4,95816
25850,27417,39.3,19.4,6.6,10.6,94173,94.6,35.2,95829
25851,40569,43.1,26.0,9.0,16.7,74232,96.9,31.2,95833
25852,38607,8.6,14.6,5.8,7.2,104794,92.6,36.6,95835
25853,23458,4.8,14.1,6.5,6.9,140853,93.9,46.9,95864
25854,666,-666666666.0,39.2,6.3,33.3,48428,84.0,64.2,95914
25855,491,0.0,19.9,0.0,0.0,67001,44.0,16.8,84334
25856,295,-666666666.0,50.6,0.0,50.2,46803,100.7,27.3,84336
25857,12198,14.3,31.0,5.8,12.1,64368,112.0,26.7,84337
25858,401,0.0,30.1,3.0,10.0,54863,105.6,33.8,84338
25859,1691,0.0,28.1,3.5,13.9,55533,105.5,40.8,84523
25860,372,58.3,35.9,14.1,16.9,50738,106.7,36.8,84539
25861,170,-666666666.0,55.3,0.0,0.0,-999999999,132.9,19.5,84540
25862,46921,5.6,8.7,5.8,21.1,86706,93.6,23.5,84604
25863,106,-666666666.0,0.0,0.0,0.0,53949,178.9,42.3,84621
25864,39902,14.1,17.0,4.9,16.4,68616,101.6,25.9,84057
25865,248,-666666666.0,26.8,0.0,2.5,246541,101.6,30.8,84063
25866,12224,13.2,35.4,7.4,11.3,74373,102.6,29.2,84066
25867,911,0.0,37.8,2.3,4.4,78754,96.8,41.9,84071
25868,266,-666666666.0,56.5,9.8,19.2,88950,106.2,34.7,84073
25869,49493,15.3,29.9,6.8,6.0,77987,99.9,31.2,84074
25870,371,0.0,44.0,12.4,6.7,57432,144.1,24.7,84080
25871,37655,16.3,27.6,5.0,8.8,77670,102.8,33.3,84084
25872,36160,14.5,17.2,3.8,10.8,78994,100.1,33.4,84106
25873,25004,10.2,30.3,6.3,9.7,67632,99.6,33.5,84302
25874,241,-666666666.0,38.2,8.9,18.7,38665,106.0,43.9,84734
25875,3411,18.6,39.2,3.1,9.8,57066,104.0,31.3,84713
25876,272,-666666666.0,52.4,6.5,2.6,64647,106.1,34.4,84718
25877,21342,10.5,21.3,5.4,24.8,59006,101.5,27.7,84720
25878,307,0.0,26.4,0.0,0.7,100875,124.1,40.3,84730
25879,36,-666666666.0,52.8,0.0,13.9,84114,111.8,66.8,84732
25880,4275,32.3,33.2,10.9,17.2,53603,104.3,35.9,84745
25881,254,-666666666.0,53.1,0.0,22.0,59799,86.8,27.1,84764
25882,41197,22.9,22.6,4.8,17.7,64035,92.1,33.4,84770
25883,425,0.0,11.1,5.3,8.7,58586,106.3,32.1,84636
25884,387,0.0,20.0,0.0,15.0,88591,91.6,30.3,84638
25885,843,42.9,44.4,7.8,9.8,72699,96.5,39.6,84639
25886,3553,10.7,17.9,4.4,13.8,60624,98.8,31.4,84642
25887,3176,25.0,37.6,0.9,14.3,83783,107.3,20.3,84645
25888,12027,0.0,28.7,3.8,9.0,77644,110.7,24.2,84655
25889,378,0.0,36.7,2.2,4.2,70492,88.1,47.4,84656
25890,1236,100.0,19.3,8.9,10.0,65481,86.1,49.3,84662
25891,277,0.0,31.9,15.5,13.4,42147,119.8,63.9,84714
25892,205,0.0,46.4,9.2,5.9,63540,122.8,36.4,84736
25893,1139,0.0,20.9,0.0,12.5,54613,141.8,30.1,84747
25894,6179,0.0,16.0,6.5,5.9,96326,114.1,33.9,84765
25895,1921,0.0,21.0,5.9,8.3,102823,116.8,38.2,84774
25896,23596,36.1,21.3,4.4,14.4,79637,92.4,34.1,84780
25897,805,-666666666.0,34.3,4.8,7.5,75676,95.4,58.4,84783
25898,757,41.7,32.9,3.0,8.1,78475,99.2,31.3,84001
25899,46939,11.9,14.0,4.9,7.1,108020,104.4,26.5,84003
25900,17000,0.0,15.5,2.5,4.7,103575,95.7,36.8,84014
25901,1471,100.0,45.1,15.5,27.5,52710,84.6,28.8,84026
25902,448,-666666666.0,39.5,5.1,6.3,46296,132.1,62.7,84027
25903,220,-666666666.0,23.9,9.5,0.0,71742,131.6,29.5,84031
25904,229,0.0,16.9,0.0,0.4,89595,84.7,59.3,84038
25905,5156,0.0,14.6,2.2,2.2,94721,89.0,37.7,84049
25906,8280,14.9,6.8,1.3,14.2,159034,109.0,40.3,84060
25907,381,-666666666.0,18.2,0.0,0.0,59512,162.8,56.1,84061
25908,13445,58.9,32.7,22.9,29.9,57502,135.3,33.6,93505
25909,640,100.0,31.5,5.4,14.7,60246,117.7,49.0,93526
25910,10,-666666666.0,0.0,0.0,60.0,-999999999,150.0,-666666666.0,93530
25911,41320,27.7,27.3,10.9,13.7,68924,109.0,29.8,93552
25912,20797,27.4,28.4,12.7,17.9,69327,111.7,33.5,93560
25913,973,0.0,27.2,2.5,10.2,38954,120.1,29.9,93608
25914,160,-666666666.0,24.4,0.0,8.8,42876,95.1,69.4,93669
25915,10011,50.3,23.5,16.1,60.4,25841,96.7,25.1,93701
25916,15945,54.0,19.7,15.9,36.1,48911,100.6,30.2,93728
25917,6013,-666666666.0,13.4,6.9,4.7,138664,89.0,55.2,93924
25918,1913,42.9,22.2,5.8,18.7,84707,100.9,32.1,93925
25919,24388,34.3,19.0,5.9,15.5,72487,95.6,35.9,93933
25920,50453,47.2,21.6,8.7,30.5,53077,102.3,28.2,93638
25921,1743,-666666666.0,24.5,7.4,1.2,103449,117.6,50.9,93651
25922,4360,54.0,19.7,11.6,40.9,37379,87.1,24.6,93660
25923,486,100.0,20.2,0.0,3.9,123452,130.3,57.6,93664
25924,2877,23.1,26.6,11.2,12.5,78167,102.0,40.8,93667
25925,834,0.0,27.1,8.7,39.9,46980,87.8,29.4,93673
25926,37173,10.3,16.6,7.5,9.8,104156,96.4,44.5,93711
25927,46813,19.7,15.8,7.4,9.6,99648,86.6,38.0,93720
25928,22171,31.7,22.9,6.4,11.7,92089,102.7,38.3,93907
25929,3485,4.5,12.6,0.1,5.9,118107,78.5,54.7,93921
25930,16914,26.9,22.3,6.3,24.7,60011,109.8,30.2,93930
25931,35625,45.5,26.4,10.4,25.7,52659,102.4,32.4,93612
25932,155,-666666666.0,31.0,0.0,12.3,62634,150.0,63.0,93621
25933,198,-666666666.0,10.6,0.0,0.0,49416,81.7,21.4,93627
25934,24,-666666666.0,5.0,21.7,66.7,-999999999,242.9,49.4,93634
25935,40550,50.6,29.9,13.7,21.5,64197,98.6,31.0,93635
25936,12645,15.2,22.4,22.9,48.8,35252,112.1,29.0,93640
25937,10959,51.6,28.9,13.7,43.4,38544,94.8,26.8,93646
25938,11387,57.3,23.1,20.1,35.5,42146,109.6,26.6,93647
25939,1324,-666666666.0,26.9,8.4,7.2,73567,90.0,53.7,93653
25940,35093,49.5,25.2,9.8,25.7,66860,102.3,34.4,93657
25941,33143,54.0,24.5,14.4,40.9,42252,98.8,28.8,93703
25942,27239,38.7,21.4,13.1,28.8,53827,94.0,27.9,93725
25943,56606,27.8,24.2,10.3,17.5,75579,113.3,34.1,93436
25944,996,-666666666.0,15.7,2.7,2.8,132877,94.9,45.2,93441
25945,728,0.0,26.2,11.3,27.9,57573,200.8,33.1,93452
25946,995,70.3,28.2,17.8,33.4,55717,87.7,51.8,93518
25947,34,-666666666.0,0.0,0.0,0.0,24713,47.8,72.2,93522
25948,124,100.0,0.0,-666666666.0,8.1,-999999999,74.6,59.0,93528
25949,774,100.0,13.2,15.1,38.0,38816,72.0,26.0,93606
25950,1170,54.3,20.4,17.8,38.4,39998,137.8,31.6,93624
25951,16018,69.0,24.8,10.6,40.1,41281,102.9,26.3,93648
25952,31093,23.4,21.3,14.3,24.7,60321,107.8,31.9,93654
25953,7345,23.9,28.0,10.6,25.5,57442,105.1,29.7,93656
25954,44122,19.0,15.7,4.7,8.0,115840,99.9,39.9,93010
25955,17713,56.5,20.7,6.2,19.1,76446,97.5,35.2,93015
25956,57913,22.0,16.7,9.5,28.7,84853,98.8,22.1,93117
25957,3684,-666666666.0,29.7,13.7,17.4,54462,113.8,29.7,93202
25958,10738,40.8,33.6,13.2,25.6,47751,92.5,28.0,93223
25959,402,0.0,39.5,4.7,10.4,67446,119.7,58.7,93244
25960,52785,60.0,24.2,6.8,16.5,74488,91.5,33.7,93277
25961,40512,47.6,27.0,7.6,21.7,63037,99.0,32.2,93292
25962,39114,80.8,26.8,17.3,44.2,42456,102.7,26.1,93305
25963,51245,38.8,29.2,8.9,10.0,84969,97.6,29.3,93313
25964,35534,38.5,19.1,6.5,42.6,69160,139.7,21.8,93405
25965,684,-666666666.0,25.6,0.0,6.9,128061,74.5,67.7,93424
25966,990,-666666666.0,10.4,15.4,7.4,91012,81.7,57.4,93432
25967,13524,36.4,22.3,4.7,13.8,76229,97.8,35.5,93433
25968,853,58.8,14.0,3.8,32.6,52423,113.3,25.4,93450
25969,4886,0.0,18.8,5.6,5.5,116503,100.9,51.1,93460
25970,8905,0.0,24.7,2.9,4.5,103495,88.1,45.4,93465
25971,2857,0.0,36.5,6.2,16.9,75915,98.5,47.3,93532
25972,75774,53.6,27.8,10.4,28.4,52134,95.3,28.9,93550
25973,51896,26.5,22.0,9.0,7.4,104279,97.9,37.6,93551
25974,34271,37.1,29.0,7.5,13.8,77413,129.2,41.8,93561
25975,417,-666666666.0,19.8,0.0,10.1,96369,146.7,48.9,93563
25976,4284,22.5,26.8,8.8,10.5,73497,104.0,46.4,93602
25977,170,0.0,31.0,16.9,0.0,88575,66.7,28.3,93605
25978,23587,53.8,26.4,6.7,26.2,59500,81.2,34.2,93610
25979,8252,0.0,26.8,6.0,19.6,61977,101.3,54.2,93644
25980,30454,27.8,28.2,8.3,24.1,58657,101.9,31.7,93662
25981,1018,-666666666.0,27.9,0.0,30.0,53468,129.8,43.0,93668
25982,28491,47.6,20.6,7.8,18.2,71569,95.3,37.5,93704
25983,42610,52.3,23.8,12.3,32.1,45260,89.5,27.9,93726
25984,65464,34.5,25.8,7.7,13.0,75835,95.4,31.1,93906
25985,11490,26.3,17.8,3.2,4.1,158457,100.9,50.0,93908
25986,12787,0.0,10.7,4.4,7.6,159067,82.6,59.0,93923
25987,882,-666666666.0,12.9,47.1,7.8,35951,106.1,40.4,93665
25988,44650,55.4,21.8,13.3,47.2,36258,104.5,27.5,93702
25989,38315,59.2,29.1,14.8,35.3,47467,92.6,29.5,93705
25990,40471,63.8,27.0,13.7,42.3,44605,98.8,28.4,93706
25991,32410,65.9,22.7,12.1,27.9,59942,89.2,28.1,93710
25992,61251,45.3,20.5,4.4,22.1,57416,106.1,27.1,93905
25993,32554,0.6,12.5,3.9,10.2,103870,108.8,39.3,93940
25994,18612,47.7,26.3,6.6,20.1,65042,102.6,26.9,93927
25995,28795,51.1,19.4,6.3,5.8,100485,102.4,41.0,93035
25996,579,-666666666.0,10.9,0.0,6.0,111034,101.7,57.5,93067
25997,22471,45.4,17.9,10.2,27.4,47076,106.5,24.6,93203
25998,34226,26.8,21.7,8.4,16.1,72581,107.0,33.0,93060
25999,72763,16.6,20.4,5.6,5.3,122140,94.7,40.2,93065
26000,3208,0.0,23.2,6.3,8.0,124098,115.4,46.6,93066
26001,26177,14.9,12.4,4.5,7.2,117924,92.7,46.8,93105
26002,48,-666666666.0,0.0,0.0,95.8,-999999999,4.3,-666666666.0,93208
26003,55845,27.9,27.2,13.4,24.9,53662,133.0,29.9,93215
26004,10375,29.2,23.6,15.6,48.0,41512,109.8,26.8,93219
26005,5319,0.0,27.7,15.1,21.2,56170,93.3,38.5,93225
26006,18163,52.1,25.6,10.3,23.3,72256,148.7,32.5,93210
26007,1709,-666666666.0,39.8,19.8,20.2,48031,77.8,35.8,93243
26008,15523,47.9,28.1,12.9,33.8,45928,122.7,26.6,93250
26009,76676,33.9,29.0,12.4,31.2,56000,100.2,30.2,93257
26010,75,-666666666.0,27.9,37.0,61.3,-666666666,167.9,47.5,93262
26011,6277,52.3,22.2,12.5,42.4,44619,114.5,25.6,93615
26012,9388,21.1,30.8,16.6,22.5,54748,104.0,30.5,93620
26013,10298,49.1,27.7,15.6,26.9,54492,112.4,27.8,93622
26014,239,-666666666.0,0.0,0.0,3.8,207731,64.8,40.5,93645
26015,3863,33.3,32.5,11.8,27.6,42221,104.0,37.8,93650
26016,293,-666666666.0,23.5,2.7,6.9,37048,59.2,45.8,93512
26017,2425,0.0,36.5,5.9,38.3,53139,88.7,39.4,93516
26018,3312,0.0,20.8,12.7,12.6,74003,104.4,28.5,93523
26019,1852,-666666666.0,38.9,9.4,21.3,86604,89.9,57.4,93527
26020,422,0.0,17.8,20.0,25.4,82801,103.9,39.3,93531
26021,39166,63.6,30.9,8.3,27.4,46459,87.0,34.9,93534
26022,1893,-666666666.0,21.3,14.4,11.7,79058,85.8,52.4,93553
26023,143,-666666666.0,28.0,0.0,22.4,32468,76.5,71.2,93554
26024,1117,100.0,28.3,6.5,63.4,34589,81.3,21.3,93666
26025,3248,0.0,27.9,9.0,8.5,75027,122.0,50.1,93675
26026,7182,61.1,22.2,11.3,40.4,40638,232.5,35.1,93721
26027,84481,30.4,25.2,10.0,22.0,68332,96.9,30.2,93722
26028,27624,32.3,21.7,6.7,15.7,74150,98.0,35.7,93901
26029,1271,-666666666.0,23.9,4.5,15.5,74082,123.8,37.2,93920
26030,15650,38.9,14.9,4.4,6.7,107294,87.7,49.1,93950
26031,1688,-666666666.0,15.6,8.9,29.7,51007,100.5,32.3,93239
26032,16969,25.9,19.5,9.2,36.5,43679,106.0,26.7,93241
26033,707,-666666666.0,42.0,0.0,46.1,43061,56.8,59.0,93255
26034,6113,48.1,19.5,10.0,40.6,36980,97.8,20.8,93256
26035,31829,21.7,20.1,4.8,9.0,99919,93.1,36.1,76001
26036,57813,49.2,28.9,8.4,32.4,45153,103.6,27.5,76010
26037,35235,52.1,31.4,6.2,18.9,56802,96.8,30.7,76014
26038,31416,69.1,23.0,6.1,9.1,74921,89.7,32.6,76018
26039,3799,69.6,38.3,6.4,11.0,71020,107.8,44.9,76044
26040,1790,53.8,38.7,6.4,4.0,84423,98.7,34.3,76064
26041,11854,31.4,32.1,7.3,6.5,84296,106.7,41.6,76088
26042,13689,70.0,28.2,5.3,24.0,51007,85.8,38.9,76103
26043,48380,53.1,32.2,7.8,32.3,43930,103.1,30.9,76119
26044,2048,100.0,30.9,0.0,0.0,63326,25.8,37.5,76127
26045,662,60.0,45.5,7.7,8.0,71999,77.0,42.0,76357
26046,400,0.0,39.7,3.7,1.3,77061,97.0,52.7,76238
26047,14009,14.1,23.8,6.0,4.6,98468,99.2,36.7,76247
26048,1806,4.5,36.5,2.9,5.8,75310,97.2,40.1,76265
26049,12453,88.3,33.5,6.3,16.4,69647,109.2,40.6,76426
26050,5401,30.2,22.3,0.8,17.9,50678,106.4,48.8,76437
26051,107,-666666666.0,38.9,3.4,11.2,64898,64.6,63.3,76865
26052,4187,60.0,26.9,3.9,21.6,51407,95.6,38.1,76877
26053,1647,4.5,36.4,7.2,19.7,49966,97.5,50.4,76945
26054,1139,100.0,45.1,2.6,17.0,59794,114.5,42.4,76951
26055,2440,34.3,36.6,4.1,14.6,59845,101.2,34.8,76656
26056,676,100.0,37.7,0.4,28.6,50010,117.4,44.5,76681
26057,8108,67.4,39.3,7.2,34.6,36408,76.6,38.8,76661
26058,259,-666666666.0,37.5,0.0,8.1,64254,119.5,49.7,76666
26059,268,0.0,26.7,2.1,3.7,62246,83.6,42.2,76676
26060,362,-666666666.0,24.5,12.5,12.7,45919,89.5,34.3,76678
26061,209,0.0,33.3,0.9,8.6,58431,101.0,37.2,76686
26062,734,30.8,35.9,4.0,9.8,67544,90.6,35.0,76538
26063,26637,2.5,25.8,17.2,13.3,51213,202.6,22.3,76544
26064,2250,100.0,40.2,1.6,10.3,69249,118.0,40.6,76569
26065,1422,38.5,41.2,10.2,11.6,68380,94.0,44.3,76578
26066,2065,0.0,31.4,7.2,20.5,68946,112.0,39.0,76624
26067,1612,20.0,41.1,5.8,8.3,61447,87.4,35.1,76627
26068,7068,50.7,32.2,6.5,14.0,68020,92.1,52.2,76634
26069,1341,0.0,31.9,9.1,12.5,47553,113.5,48.2,76639
26070,1210,-666666666.0,48.8,0.0,18.2,49872,151.0,49.1,76652
26071,1380,0.0,35.4,6.8,28.6,64416,81.3,37.8,76679
26072,5010,35.0,36.0,2.2,13.1,66117,105.7,39.1,76802
26073,211,-666666666.0,40.3,0.0,7.1,68344,139.8,59.7,76828
26074,3884,50.6,35.0,7.2,23.8,51727,94.9,50.2,76849
26075,191,-666666666.0,30.3,4.0,8.4,63427,141.8,60.5,76852
26076,696,0.0,33.1,1.3,14.5,94015,92.3,50.5,76866
26077,36569,36.6,22.0,3.5,6.2,96527,88.2,31.3,76002
26078,30808,16.3,18.0,3.6,5.6,108650,94.3,44.0,76016
26079,5930,53.5,30.2,4.2,12.5,67798,95.3,42.5,76023
26080,1466,0.0,22.4,7.0,10.8,138101,145.6,48.5,76035
26081,27889,11.8,26.5,2.2,8.6,89123,95.8,49.8,76049
26082,51685,11.9,16.9,3.6,8.1,109560,95.7,38.3,76051
26083,2643,8.3,30.0,4.3,16.9,74792,86.4,49.2,76055
26084,69146,25.3,19.7,4.1,5.0,111645,93.3,36.3,76063
26085,3193,0.0,29.9,9.5,10.9,72065,110.9,50.1,76066
26086,22311,21.0,30.5,4.8,9.8,65775,84.9,33.7,76086
26087,26889,16.8,19.5,4.1,7.6,102986,96.8,42.6,76087
26088,20485,28.9,24.8,6.6,25.5,44863,103.8,28.5,76115
26089,32131,24.0,26.8,4.6,8.1,91787,95.1,34.1,76123
26090,23845,44.6,29.8,5.0,10.6,85130,103.7,35.9,76135
26091,6233,46.2,41.1,0.0,27.1,54156,84.5,26.9,78372
26092,760,0.0,38.0,26.1,13.6,71742,139.0,52.7,78376
26093,1576,13.3,27.1,6.9,8.1,71561,113.6,40.4,78379
26094,4077,100.0,27.0,2.2,10.5,75221,103.5,53.5,78383
26095,1623,0.0,40.8,13.3,20.5,53002,98.4,41.7,78389
26096,251,-666666666.0,25.2,0.0,8.8,71195,38.7,36.0,78391
26097,27087,39.7,30.0,3.8,11.7,90911,92.3,34.6,78410
26098,38343,25.3,21.2,2.2,5.6,101254,95.0,33.8,78414
26099,64340,30.8,20.4,8.3,30.3,51333,96.9,33.5,78501
26100,92975,38.4,23.8,9.4,37.8,41137,92.8,28.8,78521
26101,47125,27.5,20.2,7.5,23.4,63902,90.2,29.6,78526
26102,18120,28.9,26.7,5.5,35.0,55026,102.1,29.6,78566
26103,6114,16.2,34.2,12.8,38.0,39927,102.2,31.7,78593
26104,1183,0.0,12.1,15.3,30.2,65067,92.7,43.8,78877
26105,48317,27.9,25.4,6.7,20.7,61218,102.2,31.9,78840
26106,122,0.0,17.2,0.0,75.4,78007,35.6,43.4,78860
26107,1724,100.0,21.7,18.3,29.5,51250,112.8,35.5,78872
26108,1138,64.3,32.1,0.0,7.2,93697,99.3,58.2,78933
26109,874,-666666666.0,32.1,0.0,6.4,74408,82.1,53.2,78953
26110,1170,0.0,31.7,3.1,6.2,90473,88.1,60.4,78954
26111,342,0.0,65.4,0.0,1.5,77345,252.6,41.5,78021
26112,8958,38.6,32.2,4.9,19.9,71353,91.4,53.4,78003
26113,879,0.0,35.0,0.0,7.6,107109,82.4,54.8,78004
26114,362,-666666666.0,37.0,9.3,22.9,57301,104.5,44.2,78012
26115,1528,0.0,31.8,7.5,8.1,81278,91.5,43.1,78039
26116,44762,37.5,29.3,6.2,35.7,48564,93.5,27.7,78043
26117,69471,38.7,30.9,7.4,38.3,44506,98.9,24.2,78046
26118,448,-666666666.0,42.2,0.0,4.5,39779,165.1,38.5,78050
26119,1945,-666666666.0,40.9,5.3,23.5,55089,119.3,49.2,78055
26120,15559,9.8,23.8,5.3,9.1,114402,104.2,47.9,78070
26121,33,-666666666.0,19.2,33.3,60.6,29136,175.0,59.1,78851
26122,55879,43.3,21.3,12.9,24.4,53341,99.0,29.4,78852
26123,1833,-666666666.0,30.7,5.7,8.1,61676,94.0,48.8,78880
26124,200,-666666666.0,47.8,0.0,18.5,43241,47.1,81.2,78883
26125,768,0.0,32.8,0.0,2.0,83031,91.5,34.6,78949
26126,2047,0.0,26.1,1.2,11.6,63251,129.7,45.3,78959
26127,48432,41.4,28.4,4.6,24.6,56407,105.8,29.3,78744
26128,49142,29.3,17.9,3.6,9.6,86175,99.6,33.9,78748
26129,1195,91.2,16.1,26.7,62.0,27032,69.5,25.9,78829
26130,867,0.0,34.7,16.5,42.0,32852,125.8,46.3,78830
26131,202,-666666666.0,40.6,0.0,5.4,44463,119.6,69.0,78838
26132,8377,4.7,9.8,1.2,5.9,107864,98.1,36.0,78756
26133,3736,14.3,43.3,3.3,21.2,61430,103.9,33.8,78140
26134,40249,49.5,37.9,7.0,23.1,48364,108.6,32.9,78221
26135,2912,39.6,38.5,10.4,16.2,59954,96.8,32.9,78357
26136,34560,23.4,25.1,6.2,37.0,45543,97.8,27.1,78570
26137,18488,62.4,26.4,3.2,10.5,73969,92.4,44.5,78654
26138,39626,42.6,27.6,5.5,13.0,67944,91.3,48.8,78028
26139,6911,27.1,39.6,5.3,10.8,85007,97.9,42.6,78101
26140,28648,15.6,35.3,5.8,21.0,58941,163.5,34.7,78102
26141,7521,76.7,36.7,3.3,21.3,72583,208.6,33.6,78119
26142,2155,25.0,39.7,4.5,3.3,94863,104.7,42.3,78152
26143,38293,30.3,24.4,4.1,7.2,90717,95.3,36.5,78154
26144,4424,41.5,41.1,9.0,9.3,70579,104.0,46.8,78160
26145,3048,100.0,37.0,7.4,15.5,87534,93.5,55.9,78164
26146,12454,34.9,31.6,6.8,21.2,71186,97.7,37.9,78204
26147,28664,55.1,25.7,5.6,18.9,78096,102.2,38.7,78212
26148,2686,0.0,9.6,0.3,25.1,82205,181.0,32.3,78215
26149,33803,61.8,29.5,5.5,18.0,57199,95.6,35.3,78217
26150,6755,68.9,34.5,9.9,31.6,39965,88.1,36.4,78226
26151,62371,42.8,33.0,6.3,26.3,50398,93.6,34.1,78228
26152,8453,35.9,10.0,4.5,7.3,108486,84.2,44.9,78231
26153,7048,0.0,9.7,3.2,9.8,76432,232.6,20.4,78236
26154,37508,68.9,33.9,8.3,31.4,38166,96.0,34.0,78237
26155,58207,21.2,18.1,5.7,13.5,66073,97.7,31.9,78240
26156,56674,40.8,14.8,7.5,18.3,77894,100.5,27.8,78249
26157,29963,35.2,22.6,9.8,24.6,54596,106.5,27.5,78363
26158,2130,52.4,39.3,9.4,13.8,65268,109.4,44.3,78393
26159,40496,56.5,36.4,8.5,18.9,54321,89.3,34.4,78415
26160,4176,8.3,35.3,6.0,11.2,55386,104.5,33.7,78417
26161,53665,8.5,18.3,7.7,18.4,82500,97.9,32.3,78504
26162,521,100.0,18.2,16.7,69.1,24889,106.7,27.5,78545
26163,649,100.0,17.9,15.8,25.4,47946,88.1,37.1,78548
26164,133,-666666666.0,0.0,0.0,0.0,23896,171.4,45.6,78565
26165,198,-666666666.0,30.9,2.9,40.4,32144,171.2,40.3,78588
26166,1632,-666666666.0,30.9,7.9,43.3,32212,74.5,34.9,78594
26167,28027,7.6,28.0,6.6,12.3,71044,112.8,40.8,78602
26168,77,-666666666.0,29.9,0.0,9.1,32489,156.7,71.6,78607
26169,22261,29.2,27.1,7.3,15.6,71094,100.4,35.1,78621
26170,52981,28.2,24.7,4.3,10.4,79578,101.9,31.2,78640
26171,18287,42.9,39.7,3.8,10.2,71272,102.8,38.1,78644
26172,164,-666666666.0,34.5,6.8,2.4,65567,121.6,57.3,78670
26173,27447,26.5,5.3,3.3,9.3,140009,91.6,38.2,78731
26174,18722,0.0,12.5,4.5,6.5,142453,91.8,46.0,78734
